f_n,w,d,N,pi_s,div
40,11,9,10000,1.6,0.039310011898440064
40,12,9,10000,1.6,0.13368438705757565
40,13,9,10000,1.6,0.326877243261832
40,14,9,10000,1.6,0.6228000555464271
40,15,9,10000,1.6,0.6228000555464271
41,0,9,10000,1.8,0.050556292455723364
41,1,9,10000,1.8,0.04497891458960624
41,2,9,10000,1.8,0.04974300898904925
41,3,9,10000,1.8,0.05045361193115833
41,4,9,10000,1.8,0.0505370759376274
41,5,9,10000,1.8,0.050510253690979535
41,6,9,10000,1.8,0.05055599913593057
41,7,9,10000,1.8,0.05051501599356986
41,8,9,10000,1.8,0.050526938445382405
41,9,9,10000,1.8,0.05052576445996416
41,10,9,10000,1.8,0.05053193028379155
41,11,9,10000,1.8,0.04965355866316795
41,12,9,10000,1.8,0.13792624714003437
41,13,9,10000,1.8,0.37872259925480223
41,14,9,10000,1.8,0.642957182229597
41,15,9,10000,1.8,0.642957182229597
42,0,9,10000,1.8,0.04783303270213292
42,1,9,10000,1.8,0.04153687479248846
42,2,9,10000,1.8,0.046997612558013026
42,3,9,10000,1.8,0.0477740983366345
42,4,9,10000,1.8,0.04784574439178635
42,5,9,10000,1.8,0.047815336809856133
42,6,9,10000,1.8,0.04781964331672299
42,7,9,10000,1.8,0.04782403120558714
42,8,9,10000,1.8,0.047818972174357564
42,9,9,10000,1.8,0.047825345976420554
42,10,9,10000,1.8,0.04782131002333152
42,11,9,10000,1.8,0.0409635753276443
42,12,9,10000,1.8,0.11809575897355674
42,13,9,10000,1.8,0.3298020728540387
42,14,9,10000,1.8,0.5956393720603879
42,15,9,10000,1.8,0.5956393720603879
43,0,9,10000,1.8,0.0567449101781433
43,1,9,10000,1.8,0.04956431322772205
43,2,9,10000,1.8,0.0557974601351258
43,3,9,10000,1.8,0.05664194592127486
43,4,9,10000,1.8,0.056738527637538665
43,5,9,10000,1.8,0.05673803226373629
43,6,9,10000,1.8,0.056729393133369416
43,7,9,10000,1.8,0.05673668312700097
43,8,9,10000,1.8,0.05673126582224916
43,9,9,10000,1.8,0.05673966552154854
43,10,9,10000,1.8,0.05673896468840898
43,11,9,10000,1.8,0.048651652031844426
43,12,9,10000,1.8,0.12841461841345864
43,13,9,10000,1.8,0.3666564069123969
43,14,9,10000,1.8,0.619532614779101
43,15,9,10000,1.8,0.619532614779101
44,0,9,10000,1.8,0.0656381275904576
44,1,9,10000,1.8,0.06314896824376509
44,2,9,10000,1.8,0.06522093805500695
44,3,9,10000,1.8,0.06558154936074345
44,4,9,10000,1.8,0.06565570175874472
44,5,9,10000,1.8,0.06566215409889088
44,6,9,10000,1.8,0.06565131749743562
44,7,9,10000,1.8,0.06565471518915549
44,8,9,10000,1.8,0.06565408038349602
44,9,9,10000,1.8,0.0656725315209582
44,10,9,10000,1.8,0.06566464192294426
44,11,9,10000,1.8,0.07355630133421724
44,12,9,10000,1.8,0.15729250398824232
44,13,9,10000,1.8,0.3909799201336334
44,14,9,10000,1.8,0.6400292468864306
44,15,9,10000,1.8,0.6400292468864306
45,0,9,10000,1.8,0.06347041824160611
45,1,9,10000,1.8,0.05832872174038556
45,2,9,10000,1.8,0.06251777478805803
45,3,9,10000,1.8,0.06338298334955
45,4,9,10000,1.8,0.0634338573157316
45,5,9,10000,1.8,0.06346695116147129
45,6,9,10000,1.8,0.0634728837004182
45,7,9,10000,1.8,0.06342665303019394
45,8,9,10000,1.8,0.06345840302840539
45,9,9,10000,1.8,0.06345701993100765
45,10,9,10000,1.8,0.06342430563006114
45,11,9,10000,1.8,0.06901173899371064
45,12,9,10000,1.8,0.15825067445292132
45,13,9,10000,1.8,0.41070419312571116
45,14,9,10000,1.8,0.6587030095243276
45,15,9,10000,1.8,0.6587030095243276
46,0,9,10000,1.8,0.0491164594856227
46,1,9,10000,1.8,0.044221303796078394
46,2,9,10000,1.8,0.048456303897166736
46,3,9,10000,1.8,0.049031220919116096
46,4,9,10000,1.8,0.04911528200126101
46,5,9,10000,1.8,0.04912195219639924
46,6,9,10000,1.8,0.04909918657601915
46,7,9,10000,1.8,0.049090315540170244
46,8,9,10000,1.8,0.04910002557975683
46,9,9,10000,1.8,0.04913570653061619
46,10,9,10000,1.8,0.04909657331791662
46,11,9,10000,1.8,0.042352592319616564
46,12,9,10000,1.8,0.12204229477868557
46,13,9,10000,1.8,0.332152534330111
46,14,9,10000,1.8,0.5956393720603879
46,15,9,10000,1.8,0.5956393720603879
47,0,9,10000,1.8,0.05375857049096921
47,1,9,10000,1.8,0.04578490629757874
47,2,9,10000,1.8,0.05276521092343132
47,3,9,10000,1.8,0.053655496131922845
47,4,9,10000,1.8,0.053734838888341734
47,5,9,10000,1.8,0.05375860489061364
47,6,9,10000,1.8,0.05373848983312454
47,7,9,10000,1.8,0.053743517033141744
47,8,9,10000,1.8,0.05375722790691516
47,9,9,10000,1.8,0.05374807545190544
47,10,9,10000,1.8,0.0537531547563659
47,11,9,10000,1.8,0.04226002839837694
47,12,9,10000,1.8,0.12076257655456762
47,13,9,10000,1.8,0.34309954807006326
47,14,9,10000,1.8,0.6019330241301241
47,15,9,10000,1.8,0.6019330241301241
48,0,9,10000,1.8,0.056218835160894744
48,1,9,10000,1.8,0.05158734337182036
48,2,9,10000,1.8,0.05535869107326666
48,3,9,10000,1.8,0.056086473806698456
48,4,9,10000,1.8,0.05620761820581088
48,5,9,10000,1.8,0.05618584223141217
48,6,9,10000,1.8,0.056204749134581636
48,7,9,10000,1.8,0.05622557017017313
48,8,9,10000,1.8,0.05619046811312688
48,9,9,10000,1.8,0.05616854882476258
48,10,9,10000,1.8,0.05619695882944964
48,11,9,10000,1.8,0.06418999088048699
48,12,9,10000,1.8,0.14377100725022848
48,13,9,10000,1.8,0.4197701783713221
48,14,9,10000,1.8,0.6572210782421449
48,15,9,10000,1.8,0.6572210782421449
49,0,9,10000,1.8,0.05108134984071837
49,1,9,10000,1.8,0.04630305174349084
49,2,9,10000,1.8,0.05042316349607975
49,3,9,10000,1.8,0.051083550754730846
49,4,9,10000,1.8,0.05106063496842147
49,5,9,10000,1.8,0.05105207123240597
49,6,9,10000,1.8,0.05106030682998763
49,7,9,10000,1.8,0.051058654996553016
49,8,9,10000,1.8,0.05105054159347022
49,9,9,10000,1.8,0.05105001088983725
49,10,9,10000,1.8,0.051084809383886536
49,11,9,10000,1.8,0.045484661249444794
49,12,9,10000,1.8,0.12461092590524575
49,13,9,10000,1.8,0.3331357981737121
49,14,9,10000,1.8,0.5956393720603879
49,15,9,10000,1.8,0.5956393720603879
50,0,9,10000,1.8,0.049034284664578494
50,1,9,10000,1.8,0.04488893302409136
50,2,9,10000,1.8,0.04845631144764147
50,3,9,10000,1.8,0.04895495671819748
50,4,9,10000,1.8,0.04903925830008703
50,5,9,10000,1.8,0.04901282153970525
50,6,9,10000,1.8,0.04905012140631439
50,7,9,10000,1.8,0.04905635023665252
50,8,9,10000,1.8,0.049027807062751685
50,9,9,10000,1.8,0.049037481473559276
50,10,9,10000,1.8,0.04904092022408374
50,11,9,10000,1.8,0.049818851192305065
50,12,9,10000,1.8,0.13110405477895024
50,13,9,10000,1.8,0.35136111093723243
50,14,9,10000,1.8,0.6102789414833991
50,15,9,10000,1.8,0.6102789414833991
51,0,10,10000,1.0,0.04680422731935667
51,1,10,10000,1.0,0.04629467842351148
51,2,10,10000,1.0,0.0467276445076385
51,3,10,10000,1.0,0.04682023013367446
51,4,10,10000,1.0,0.04681816805328189
51,5,10,10000,1.0,0.04681663570394217
51,6,10,10000,1.0,0.046812393379763936
51,7,10,10000,1.0,0.04681575442687636
51,8,10,10000,1.0,0.04681617229679532
51,9,10,10000,1.0,0.04681806460539058
51,10,10,10000,1.0,0.04681840155002473
51,11,10,10000,1.0,0.05296652278915531
51,12,10,10000,1.0,0.13720598623192837
51,13,10,10000,1.0,0.37696156356271965
51,14,10,10000,1.0,0.7510645628925724
51,15,10,10000,1.0,0.7510645628925724
52,0,10,10000,1.0,0.040208704147316796
52,1,10,10000,1.0,0.039421594331282075
52,2,10,10000,1.0,0.04008850141599582
52,3,10,10000,1.0,0.04020281253734996
52,4,10,10000,1.0,0.040191865956065685
52,5,10,10000,1.0,0.04020228957650209
52,6,10,10000,1.0,0.040199544482027026
52,7,10,10000,1.0,0.04020097648853237
52,8,10,10000,1.0,0.04020048168767363
52,9,10,10000,1.0,0.040201802231318966
52,10,10,10000,1.0,0.04020176400333596
52,11,10,10000,1.0,0.04849662826510889
52,12,10,10000,1.0,0.1284306061034501
52,13,10,10000,1.0,0.37953743012608954
52,14,10,10000,1.0,0.7535038372450313
52,15,10,10000,1.0,0.7535038372450313
53,0,10,10000,1.0,0.03957538582795636
53,1,10,10000,1.0,0.03937650957075632
53,2,10,10000,1.0,0.03948821114025995
53,3,10,10000,1.0,0.039572250768677396
53,4,10,10000,1.0,0.03955835092414758
53,5,10,10000,1.0,0.03955771722165624
53,6,10,10000,1.0,0.03956011605641156
53,7,10,10000,1.0,0.039556909273931386
53,8,10,10000,1.0,0.039570886305429195
53,9,10,10000,1.0,0.03955392341519818
53,10,10,10000,1.0,0.03955701237369651
53,11,10,10000,1.0,0.045886680504143865
53,12,10,10000,1.0,0.13027463868930658
53,13,10,10000,1.0,0.3752174553105139
53,14,10,10000,1.0,0.7524404843438461
53,15,10,10000,1.0,0.7524404843438461
54,0,10,10000,1.0,0.0363915862353113
54,1,10,10000,1.0,0.03620343057435049
54,2,10,10000,1.0,0.03637571909859617
54,3,10,10000,1.0,0.0363809065295374
54,4,10,10000,1.0,0.036380481554238245
54,5,10,10000,1.0,0.03638040704785844
54,6,10,10000,1.0,0.036380407522483046
54,7,10,10000,1.0,0.03638078210651682
54,8,10,10000,1.0,0.036380639838328635
54,9,10,10000,1.0,0.03638072596090176
54,10,10,10000,1.0,0.03638088007527731
54,11,10,10000,1.0,0.039984364056869594
54,12,10,10000,1.0,0.1257599161154174
54,13,10,10000,1.0,0.3525288148127249
54,14,10,10000,1.0,0.7405545646619764
54,15,10,10000,1.0,0.7405545646619764
55,0,10,10000,1.0,0.038954992317766335
55,1,10,10000,1.0,0.038100336569738706
55,2,10,10000,1.0,0.03875661780717556
55,3,10,10000,1.0,0.03896536751821161
55,4,10,10000,1.0,0.038955486092000766
55,5,10,10000,1.0,0.03895882076267675
55,6,10,10000,1.0,0.03896000098630718
55,7,10,10000,1.0,0.038966962974657016
55,8,10,10000,1.0,0.038960375926893276
55,9,10,10000,1.0,0.03895982187294755
55,10,10,10000,1.0,0.038960002540513926
55,11,10,10000,1.0,0.04469324000973058
55,12,10,10000,1.0,0.13248745648289195
55,13,10,10000,1.0,0.4014639612871536
55,14,10,10000,1.0,0.7665274023461666
55,15,10,10000,1.0,0.7665274023461666
56,0,10,10000,1.0,0.04539467515131657
56,1,10,10000,1.0,0.04457314534455294
56,2,10,10000,1.0,0.04508893223700668
56,3,10,10000,1.0,0.04539105307355898
56,4,10,10000,1.0,0.04538863402888253
56,5,10,10000,1.0,0.045383883338788615
56,6,10,10000,1.0,0.04539064753189017
56,7,10,10000,1.0,0.04539159988632278
56,8,10,10000,1.0,0.0453914666578785
56,9,10,10000,1.0,0.045391750341848516
56,10,10,10000,1.0,0.04539131094733148
56,11,10,10000,1.0,0.04740130343012963
56,12,10,10000,1.0,0.1364838596953143
56,13,10,10000,1.0,0.3741458925084424
56,14,10,10000,1.0,0.7476608298683914
56,15,10,10000,1.0,0.7476608298683914
57,0,10,10000,1.0,0.041574495161568165
57,1,10,10000,1.0,0.04174447112494972
57,2,10,10000,1.0,0.041576337037178224
57,3,10,10000,1.0,0.04157055497735063
57,4,10,10000,1.0,0.0415716168111569
57,5,10,10000,1.0,0.04157012912775727
57,6,10,10000,1.0,0.041570563300326255
57,7,10,10000,1.0,0.04157043423510045
57,8,10,10000,1.0,0.041570417952411946
57,9,10,10000,1.0,0.04157039472618315
57,10,10,10000,1.0,0.041570438431458
57,11,10,10000,1.0,0.04830200364155772
57,12,10,10000,1.0,0.14562694312646396
57,13,10,10000,1.0,0.37523374549681443
57,14,10,10000,1.0,0.7481449528413638
57,15,10,10000,1.0,0.7481449528413638
58,0,10,10000,1.0,0.03959712261421964
58,1,10,10000,1.0,0.039569645437404447
58,2,10,10000,1.0,0.03962320918371975
58,3,10,10000,1.0,0.03960371131495039
58,4,10,10000,1.0,0.039602151377115015
58,5,10,10000,1.0,0.03960189821003649
58,6,10,10000,1.0,0.03960198489140875
58,7,10,10000,1.0,0.03960208138367356
58,8,10,10000,1.0,0.03960202760916232
58,9,10,10000,1.0,0.039601964395655706
58,10,10,10000,1.0,0.03960210334444407
58,11,10,10000,1.0,0.04510151252381085
58,12,10,10000,1.0,0.12670411440986556
58,13,10,10000,1.0,0.3532725389486241
58,14,10,10000,1.0,0.7405545646619764
58,15,10,10000,1.0,0.7405545646619764
59,0,10,10000,1.0,0.04297447670692883
59,1,10,10000,1.0,0.04125305119181352
59,2,10,10000,1.0,0.04283896719680592
59,3,10,10000,1.0,0.04297821288146332
59,4,10,10000,1.0,0.043002467916272484
59,5,10,10000,1.0,0.04299873288045854
59,6,10,10000,1.0,0.043002108096953935
59,7,10,10000,1.0,0.04301323480991046
59,8,10,10000,1.0,0.043036160069303185
59,9,10,10000,1.0,0.04300951434903414
59,10,10,10000,1.0,0.04300724880158345
59,11,10,10000,1.0,0.047304998295923495
59,12,10,10000,1.0,0.14203289610579906
59,13,10,10000,1.0,0.3803904766994997
59,14,10,10000,1.0,0.7537579830157943
59,15,10,10000,1.0,0.7537579830157943
60,0,10,10000,1.0,0.03823734619066913
60,1,10,10000,1.0,0.038376021614952155
60,2,10,10000,1.0,0.03825202923129905
60,3,10,10000,1.0,0.03822905983294152
60,4,10,10000,1.0,0.038232464941899406
60,5,10,10000,1.0,0.038232160971711934
60,6,10,10000,1.0,0.03823242662084522
60,7,10,10000,1.0,0.038232395151782485
60,8,10,10000,1.0,0.038232355919060795
60,9,10,10000,1.0,0.03823219620171128
60,10,10,10000,1.0,0.03823227121803214
60,11,10,10000,1.0,0.0445802644268548
60,12,10,10000,1.0,0.13106091919662788
60,13,10,10000,1.0,0.35802028284828297
60,14,10,10000,1.0,0.7405545646619764
60,15,10,10000,1.0,0.7405545646619764
61,0,10,10000,1.2,0.03830587194038753
61,1,10,10000,1.2,0.03821596463033183
61,2,10,10000,1.2,0.038180681514723265
61,3,10,10000,1.2,0.03831074698167422
61,4,10,10000,1.2,0.03831018979634348
61,5,10,10000,1.2,0.03831002369823708
61,6,10,10000,1.2,0.0383118082527492
61,7,10,10000,1.2,0.03831088026864863
61,8,10,10000,1.2,0.03830732382489802
61,9,10,10000,1.2,0.03831388555438864
61,10,10,10000,1.2,0.03830645424539742
61,11,10,10000,1.2,0.04231225836353291
61,12,10,10000,1.2,0.15103772727374878
61,13,10,10000,1.2,0.3417976015285671
61,14,10,10000,1.2,0.7105568526341187
61,15,10,10000,1.2,0.7105568526341187
62,0,10,10000,1.2,0.045839125669263764
62,1,10,10000,1.2,0.04522529086722909
62,2,10,10000,1.2,0.04571580671149218
62,3,10,10000,1.2,0.045821295657446734
62,4,10,10000,1.2,0.04582267217905965
62,5,10,10000,1.2,0.04582086309114152
62,6,10,10000,1.2,0.04582710567846097
62,7,10,10000,1.2,0.04582724032443271
62,8,10,10000,1.2,0.04583370323928292
62,9,10,10000,1.2,0.045833343618004306
62,10,10,10000,1.2,0.04581993122198909
62,11,10,10000,1.2,0.0513945978622824
62,12,10,10000,1.2,0.1494146269618864
62,13,10,10000,1.2,0.3819277334998301
62,14,10,10000,1.2,0.7306598627967982
62,15,10,10000,1.2,0.7306598627967982
63,0,10,10000,1.2,0.04214345951689848
63,1,10,10000,1.2,0.04251556990916778
63,2,10,10000,1.2,0.04217446250483337
63,3,10,10000,1.2,0.04215258031883748
63,4,10,10000,1.2,0.04214744710722713
63,5,10,10000,1.2,0.04214849810093355
63,6,10,10000,1.2,0.042148078697516564
63,7,10,10000,1.2,0.042147796133920404
63,8,10,10000,1.2,0.04214800669925922
63,9,10,10000,1.2,0.04214765223793294
63,10,10,10000,1.2,0.042147479453875626
63,11,10,10000,1.2,0.04819725286701892
63,12,10,10000,1.2,0.15556335976878716
63,13,10,10000,1.2,0.3467385784216477
63,14,10,10000,1.2,0.7105568526341187
63,15,10,10000,1.2,0.7105568526341187
64,0,10,10000,1.2,0.040806118167712804
64,1,10,10000,1.2,0.041584587533180055
64,2,10,10000,1.2,0.0408962342405004
64,3,10,10000,1.2,0.04079248785633564
64,4,10,10000,1.2,0.040796862135238754
64,5,10,10000,1.2,0.04079620332523079
64,6,10,10000,1.2,0.04079902702896077
64,7,10,10000,1.2,0.04079836986094747
64,8,10,10000,1.2,0.040796358870904666
64,9,10,10000,1.2,0.04079715170140706
64,10,10,10000,1.2,0.04079730687058132
64,11,10,10000,1.2,0.04618713548499288
64,12,10,10000,1.2,0.15328965860528726
64,13,10,10000,1.2,0.3444587372852407
64,14,10,10000,1.2,0.7105568526341187
64,15,10,10000,1.2,0.7105568526341187
65,0,10,10000,1.2,0.04200713788561587
65,1,10,10000,1.2,0.04086729236003103
65,2,10,10000,1.2,0.04184792025861547
65,3,10,10000,1.2,0.041991569174256387
65,4,10,10000,1.2,0.0420124404020747
65,5,10,10000,1.2,0.04198834815070306
65,6,10,10000,1.2,0.04199282686065561
65,7,10,10000,1.2,0.04200936597445059
65,8,10,10000,1.2,0.04199780168618665
65,9,10,10000,1.2,0.04199877930186661
65,10,10,10000,1.2,0.04200820517102466
65,11,10,10000,1.2,0.045449159538486494
65,12,10,10000,1.2,0.1551784143150087
65,13,10,10000,1.2,0.3464113202139066
65,14,10,10000,1.2,0.7105568526341187
65,15,10,10000,1.2,0.7105568526341187
66,0,10,10000,1.2,0.04001582141317021
66,1,10,10000,1.2,0.04070488689794362
66,2,10,10000,1.2,0.04003936575816984
66,3,10,10000,1.2,0.040011769830564856
66,4,10,10000,1.2,0.04001544007720862
66,5,10,10000,1.2,0.040025841899041036
66,6,10,10000,1.2,0.04002702153514292
66,7,10,10000,1.2,0.04002584535362172
66,8,10,10000,1.2,0.04002596954113737
66,9,10,10000,1.2,0.040025622657648585
66,10,10,10000,1.2,0.04002558084580763
66,11,10,10000,1.2,0.04653931480966297
66,12,10,10000,1.2,0.15570025519517533
66,13,10,10000,1.2,0.3469913127173595
66,14,10,10000,1.2,0.7105568526341187
66,15,10,10000,1.2,0.7105568526341187
67,0,10,10000,1.2,0.042776561724633226
67,1,10,10000,1.2,0.04206550143567223
67,2,10,10000,1.2,0.04266785612878776
67,3,10,10000,1.2,0.04277026783757443
67,4,10,10000,1.2,0.04276694487153611
67,5,10,10000,1.2,0.042766563193148616
67,6,10,10000,1.2,0.042765456992526305
67,7,10,10000,1.2,0.04276674759820555
67,8,10,10000,1.2,0.042767873453114676
67,9,10,10000,1.2,0.042765066278177825
67,10,10,10000,1.2,0.04276699158120457
67,11,10,10000,1.2,0.04735273440811609
67,12,10,10000,1.2,0.15258282921570343
67,13,10,10000,1.2,0.34890341740598074
67,14,10,10000,1.2,0.7145147299426579
67,15,10,10000,1.2,0.7145147299426579
68,0,10,10000,1.2,0.035117399721705723
68,1,10,10000,1.2,0.03438147169097403
68,2,10,10000,1.2,0.03496745720982174
68,3,10,10000,1.2,0.03512072512670971
68,4,10,10000,1.2,0.0351179489104205
68,5,10,10000,1.2,0.03512574506693439
68,6,10,10000,1.2,0.035120194428802175
68,7,10,10000,1.2,0.03512634510535373
68,8,10,10000,1.2,0.03513301983802186
68,9,10,10000,1.2,0.035128646313190015
68,10,10,10000,1.2,0.035126076621062284
68,11,10,10000,1.2,0.04142308496017743
68,12,10,10000,1.2,0.15454782236589074
68,13,10,10000,1.2,0.3458960995151403
68,14,10,10000,1.2,0.7105568526341187
68,15,10,10000,1.2,0.7105568526341187
69,0,10,10000,1.2,0.0405970611600862
69,1,10,10000,1.2,0.040890567280857056
69,2,10,10000,1.2,0.040574548093034644
69,3,10,10000,1.2,0.04060260211268651
69,4,10,10000,1.2,0.04060086403851146
69,5,10,10000,1.2,0.040600833317387466
69,6,10,10000,1.2,0.040603552232719727
69,7,10,10000,1.2,0.04060473824417928
69,8,10,10000,1.2,0.04060417155177112
69,9,10,10000,1.2,0.04060378019924315
69,10,10,10000,1.2,0.04060342658928384
69,11,10,10000,1.2,0.04608891476264354
69,12,10,10000,1.2,0.1549053086751344
69,13,10,10000,1.2,0.34626973938327843
69,14,10,10000,1.2,0.7105568526341187
69,15,10,10000,1.2,0.7105568526341187
70,0,10,10000,1.2,0.04159449437969415
70,1,10,10000,1.2,0.04119627017351629
70,2,10,10000,1.2,0.041530647484025296
70,3,10,10000,1.2,0.04159293774588714
70,4,10,10000,1.2,0.041593272339171754
70,5,10,10000,1.2,0.041600965584492784
70,6,10,10000,1.2,0.04159877178995806
70,7,10,10000,1.2,0.04159848330841708
70,8,10,10000,1.2,0.041597536858224954
70,9,10,10000,1.2,0.04160047893725168
70,10,10,10000,1.2,0.04159800159902355
70,11,10,10000,1.2,0.04658230732998394
70,12,10,10000,1.2,0.15543073546394068
70,13,10,10000,1.2,0.3468264421715661
70,14,10,10000,1.2,0.7105568526341187
70,15,10,10000,1.2,0.7105568526341187
71,0,10,10000,1.4,0.044591969062144375
71,1,10,10000,1.4,0.04379235806583406
71,2,10,10000,1.4,0.044474149076362914
71,3,10,10000,1.4,0.04457826358359795
71,4,10,10000,1.4,0.04457769373501717
71,5,10,10000,1.4,0.04457235856367539
71,6,10,10000,1.4,0.04457908501758604
71,7,10,10000,1.4,0.044578727079222225
71,8,10,10000,1.4,0.04458050716239745
71,9,10,10000,1.4,0.04457614645315779
71,10,10,10000,1.4,0.04457912047585237
71,11,10,10000,1.4,0.05222764810158369
71,12,10,10000,1.4,0.17755024129569005
71,13,10,10000,1.4,0.34115096597165606
71,14,10,10000,1.4,0.6807564976955376
71,15,10,10000,1.4,0.6807564976955376
72,0,10,10000,1.4,0.04114409042282503
72,1,10,10000,1.4,0.03666449242766785
72,2,10,10000,1.4,0.03987301805743159
72,3,10,10000,1.4,0.041038698248566895
72,4,10,10000,1.4,0.04106959622830431
72,5,10,10000,1.4,0.04105991165209928
72,6,10,10000,1.4,0.041043274835582885
72,7,10,10000,1.4,0.041075707913712
72,8,10,10000,1.4,0.04106799601018309
72,9,10,10000,1.4,0.04107324463549745
72,10,10,10000,1.4,0.04102781410320812
72,11,10,10000,1.4,0.048678641657896315
72,12,10,10000,1.4,0.17589973805734493
72,13,10,10000,1.4,0.4012916795480845
72,14,10,10000,1.4,0.722741452910799
72,15,10,10000,1.4,0.722741452910799
73,0,10,10000,1.4,0.05353146659161142
73,1,10,10000,1.4,0.04911493639566368
73,2,10,10000,1.4,0.05305727529329001
73,3,10,10000,1.4,0.0535557857334339
73,4,10,10000,1.4,0.05356186479266619
73,5,10,10000,1.4,0.053539408638961554
73,6,10,10000,1.4,0.05353371727699433
73,7,10,10000,1.4,0.05357152896944183
73,8,10,10000,1.4,0.05354199862089021
73,9,10,10000,1.4,0.053589006263343696
73,10,10,10000,1.4,0.05354882619126623
73,11,10,10000,1.4,0.0466954213115669
73,12,10,10000,1.4,0.17448921584887048
73,13,10,10000,1.4,0.34718967338157314
73,14,10,10000,1.4,0.6807564976955376
73,15,10,10000,1.4,0.6807564976955376
74,0,10,10000,1.4,0.04412472291408019
74,1,10,10000,1.4,0.0417051489001468
74,2,10,10000,1.4,0.04382006026215578
74,3,10,10000,1.4,0.0441078969753885
74,4,10,10000,1.4,0.04413680229649565
74,5,10,10000,1.4,0.044135658644384526
74,6,10,10000,1.4,0.04413614659212722
74,7,10,10000,1.4,0.044136599912475157
74,8,10,10000,1.4,0.0441369562943238
74,9,10,10000,1.4,0.04413748099104729
74,10,10,10000,1.4,0.04413665808513785
74,11,10,10000,1.4,0.04924475278217162
74,12,10,10000,1.4,0.1769796002987123
74,13,10,10000,1.4,0.3413928197148301
74,14,10,10000,1.4,0.6807564976955377
74,15,10,10000,1.4,0.6807564976955377
75,0,10,10000,1.4,0.044815036483590746
75,1,10,10000,1.4,0.04326351025741176
75,2,10,10000,1.4,0.04462217229381541
75,3,10,10000,1.4,0.04480665830156418
75,4,10,10000,1.4,0.04480402274303724
75,5,10,10000,1.4,0.04480603621979321
75,6,10,10000,1.4,0.04480569103104698
75,7,10,10000,1.4,0.04480600198155353
75,8,10,10000,1.4,0.044805386164892706
75,9,10,10000,1.4,0.04480550679418014
75,10,10,10000,1.4,0.044805277685391026
75,11,10,10000,1.4,0.05122161216416607
75,12,10,10000,1.4,0.17616865767233397
75,13,10,10000,1.4,0.3400329530593046
75,14,10,10000,1.4,0.6807564976955376
