f_n,s_n,d,N,pi_s,div,s,c
429,3,12,40000,1.4,0.03509714659668242,0.003,286
429,4,12,40000,1.4,0.04011017475600509,0.004,97
429,5,12,40000,1.4,0.050018161012442254,0.005,66
429,6,12,40000,1.4,0.050018161012442254,0.006,66
429,7,12,40000,1.4,0.050018161012442254,0.007,66
429,8,12,40000,1.4,0.050018161012442254,0.008,66
429,9,12,40000,1.4,0.050018161012442254,0.009,66
429,10,12,40000,1.4,0.050018161012442254,0.01,66
430,1,12,40000,1.4,0.159910084080358,0.001,107
430,2,12,40000,1.4,0.16263773840131823,0.002,76
430,3,12,40000,1.4,0.04929065241330417,0.003,212
430,4,12,40000,1.4,0.05644825921942622,0.004,153
430,5,12,40000,1.4,0.06370352522018985,0.005,113
430,6,12,40000,1.4,0.07480063956426737,0.006,82
430,7,12,40000,1.4,0.08046710486643226,0.007,61
430,8,12,40000,1.4,0.08750049999256149,0.008,47
430,9,12,40000,1.4,0.0905949064221362,0.009,41
430,10,12,40000,1.4,0.09384579245841161,0.01,37
431,1,12,40000,1.6,0.1334926033305037,0.001,116
431,2,12,40000,1.6,0.1334779365790491,0.002,113
431,3,12,40000,1.6,0.1424405599681183,0.003,85
431,4,12,40000,1.6,0.1418773606373828,0.004,82
431,5,12,40000,1.6,0.0361677595457962,0.005,259
431,6,12,40000,1.6,0.03923931994276025,0.006,145
431,7,12,40000,1.6,0.041513413214637154,0.007,123
431,8,12,40000,1.6,0.044218158125738864,0.008,102
431,9,12,40000,1.6,0.04764012029092421,0.009,85
431,10,12,40000,1.6,0.04965104582499276,0.01,75
432,1,12,40000,1.6,0.14242190184617928,0.001,116
432,2,12,40000,1.6,0.14242190184617928,0.002,116
432,3,12,40000,1.6,0.14243546751994496,0.003,108
432,4,12,40000,1.6,0.035958893121381945,0.004,286
432,5,12,40000,1.6,0.035958893121381945,0.005,286
432,6,12,40000,1.6,0.035632803684096416,0.006,275
432,7,12,40000,1.6,0.042155328972115595,0.007,101
432,8,12,40000,1.6,0.053389782582375214,0.008,66
432,9,12,40000,1.6,0.053389782582375214,0.009,66
432,10,12,40000,1.6,0.053389782582375214,0.01,66
433,1,12,40000,1.6,0.11100803872958909,0.001,116
433,2,12,40000,1.6,0.11093668040501314,0.002,103
433,3,12,40000,1.6,0.11096616064733703,0.003,84
433,4,12,40000,1.6,0.11095278168367537,0.004,79
433,5,12,40000,1.6,0.03835051914368651,0.005,225
433,6,12,40000,1.6,0.041480641841520956,0.006,164
433,7,12,40000,1.6,0.042467023099956855,0.007,139
433,8,12,40000,1.6,0.04587498067382788,0.008,109
433,9,12,40000,1.6,0.05105690757497129,0.009,83
433,10,12,40000,1.6,0.053741313719116134,0.01,80
434,1,12,40000,1.6,0.14212319565105688,0.001,116
434,2,12,40000,1.6,0.14212319565105688,0.002,116
434,3,12,40000,1.6,0.14212682996064704,0.003,104
434,4,12,40000,1.6,0.035897188346207955,0.004,286
434,5,12,40000,1.6,0.035897188346207955,0.005,286
434,6,12,40000,1.6,0.0350286790341927,0.006,275
434,7,12,40000,1.6,0.04464866365338911,0.007,87
434,8,12,40000,1.6,0.05283024762473747,0.008,66
434,9,12,40000,1.6,0.05283024762473747,0.009,66
434,10,12,40000,1.6,0.05283024762473747,0.01,66
435,1,12,40000,1.6,0.17127768024917378,0.001,107
435,2,12,40000,1.6,0.1582660017568098,0.002,88
435,3,12,40000,1.6,0.15502213189704053,0.003,69
435,4,12,40000,1.6,0.041180955729352486,0.004,253
435,5,12,40000,1.6,0.0409744931348716,0.005,197
435,6,12,40000,1.6,0.04303410864145287,0.006,163
435,7,12,40000,1.6,0.051600904470327204,0.007,134
435,8,12,40000,1.6,0.05703825293962341,0.008,121
435,9,12,40000,1.6,0.06261274637068952,0.009,107
435,10,12,40000,1.6,0.08544531978973653,0.01,93
436,1,12,40000,1.6,0.15746170262479306,0.001,116
436,2,12,40000,1.6,0.1511461279754312,0.002,108
436,3,12,40000,1.6,0.18176586283903964,0.003,78
436,4,12,40000,1.6,0.04389297638761506,0.004,283
436,5,12,40000,1.6,0.04701705189247552,0.005,222
436,6,12,40000,1.6,0.055657785705454176,0.006,178
436,7,12,40000,1.6,0.06497125804256369,0.007,146
436,8,12,40000,1.6,0.07547950437380362,0.008,121
436,9,12,40000,1.6,0.07983260381656083,0.009,106
436,10,12,40000,1.6,0.08374008510057732,0.01,92
437,1,12,40000,1.6,0.1380741967129035,0.001,116
437,2,12,40000,1.6,0.1380741967129035,0.002,116
437,3,12,40000,1.6,0.13566860265511368,0.003,105
437,4,12,40000,1.6,0.12278870346072732,0.004,105
437,5,12,40000,1.6,0.034438122762498025,0.005,296
437,6,12,40000,1.6,0.03497744739978417,0.006,210
437,7,12,40000,1.6,0.04249381442578102,0.007,122
437,8,12,40000,1.6,0.046792468547219725,0.008,104
437,9,12,40000,1.6,0.04841845639998671,0.009,91
437,10,12,40000,1.6,0.04994312764644722,0.01,83
438,1,12,40000,1.6,0.11224564884386394,0.001,116
438,2,12,40000,1.6,0.16211587905309083,0.002,109
438,3,12,40000,1.6,0.14101351020497585,0.003,83
438,4,12,40000,1.6,0.04152978246513817,0.004,263
438,5,12,40000,1.6,0.04190249875281479,0.005,186
438,6,12,40000,1.6,0.04351997712055366,0.006,155
438,7,12,40000,1.6,0.04718381126886265,0.007,128
438,8,12,40000,1.6,0.06553254630292339,0.008,111
438,9,12,40000,1.6,0.07775463275406075,0.009,96
438,10,12,40000,1.6,0.08580906766005839,0.01,80
439,1,12,40000,1.6,0.12071914116183964,0.001,116
439,2,12,40000,1.6,0.1519137873234473,0.002,95
439,3,12,40000,1.6,0.14671299446275787,0.003,97
439,4,12,40000,1.6,0.12143000169003162,0.004,96
439,5,12,40000,1.6,0.0402804629742345,0.005,220
439,6,12,40000,1.6,0.04215335553311469,0.006,177
439,7,12,40000,1.6,0.043407800928662005,0.007,150
439,8,12,40000,1.6,0.04367344192401941,0.008,124
439,9,12,40000,1.6,0.048944117881745366,0.009,100
439,10,12,40000,1.6,0.06429100991631462,0.01,87
440,1,12,40000,1.6,0.16047108167811894,0.001,116
440,2,12,40000,1.6,0.16045260005454315,0.002,106
440,3,12,40000,1.6,0.1394545146168601,0.003,97
440,4,12,40000,1.6,0.13356540230703132,0.004,108
440,5,12,40000,1.6,0.037939573408346236,0.005,239
440,6,12,40000,1.6,0.04039570548698176,0.006,171
440,7,12,40000,1.6,0.04286779970262063,0.007,137
440,8,12,40000,1.6,0.04931350354156855,0.008,108
440,9,12,40000,1.6,0.05422608286108975,0.009,87
440,10,12,40000,1.6,0.06028427353772242,0.01,78
441,1,12,40000,1.8,0.15877967928774323,0.001,116
441,2,12,40000,1.8,0.15877967928774323,0.002,116
441,3,12,40000,1.8,0.15877967928774323,0.003,116
441,4,12,40000,1.8,0.15875783083509673,0.004,115
441,5,12,40000,1.8,0.15878604832054713,0.005,98
441,6,12,40000,1.8,0.03823069337470218,0.006,286
441,7,12,40000,1.8,0.03823069337470218,0.007,286
441,8,12,40000,1.8,0.03823069337470218,0.008,286
441,9,12,40000,1.8,0.037214239903003266,0.009,276
441,10,12,40000,1.8,0.04266764305101139,0.01,120
442,1,12,40000,1.8,0.16862222843027658,0.001,116
442,2,12,40000,1.8,0.16862222843027658,0.002,116
442,3,12,40000,1.8,0.16656015538308247,0.003,109
442,4,12,40000,1.8,0.15165317150842333,0.004,95
442,5,12,40000,1.8,0.16104427438562985,0.005,110
442,6,12,40000,1.8,0.136795171306567,0.006,89
442,7,12,40000,1.8,0.03892210928030283,0.007,275
442,8,12,40000,1.8,0.040407449523120156,0.008,208
442,9,12,40000,1.8,0.042216054820122154,0.009,169
442,10,12,40000,1.8,0.04269222687188374,0.01,140
443,1,12,40000,1.8,0.18345144646810935,0.001,116
443,2,12,40000,1.8,0.18345144646810935,0.002,116
443,3,12,40000,1.8,0.1297440162745908,0.003,112
443,4,12,40000,1.8,0.1296869371634013,0.004,94
443,5,12,40000,1.8,0.18185433742264695,0.005,87
443,6,12,40000,1.8,0.14187562642390275,0.006,92
443,7,12,40000,1.8,0.03937052079693224,0.007,284
443,8,12,40000,1.8,0.040257454498570565,0.008,204
443,9,12,40000,1.8,0.04062637216282296,0.009,150
443,10,12,40000,1.8,0.0413194665487253,0.01,126
444,1,12,40000,1.8,0.1618183996765053,0.001,113
444,2,12,40000,1.8,0.17230033676466727,0.002,116
444,3,12,40000,1.8,0.17777122620936772,0.003,89
444,4,12,40000,1.8,0.18383593696882175,0.004,80
444,5,12,40000,1.8,0.16808447838194807,0.005,77
444,6,12,40000,1.8,0.05352783042852693,0.006,278
444,7,12,40000,1.8,0.05530132572108587,0.007,241
444,8,12,40000,1.8,0.060946497328968736,0.008,212
444,9,12,40000,1.8,0.06230489206480628,0.009,184
444,10,12,40000,1.8,0.07212226955668884,0.01,159
445,1,12,40000,1.8,0.16656225367568187,0.001,116
445,2,12,40000,1.8,0.16656225367568187,0.002,116
445,3,12,40000,1.8,0.16656225367568187,0.003,116
445,4,12,40000,1.8,0.16656225367568187,0.004,116
445,5,12,40000,1.8,0.16628901741799992,0.005,98
445,6,12,40000,1.8,0.1685465865090509,0.006,86
445,7,12,40000,1.8,0.04262599831850068,0.007,293
445,8,12,40000,1.8,0.04312244281362985,0.008,283
445,9,12,40000,1.8,0.04663618224140567,0.009,159
445,10,12,40000,1.8,0.05755773713860472,0.01,121
446,1,12,40000,1.8,0.176706696722151,0.001,116
446,2,12,40000,1.8,0.20507920005443797,0.002,112
446,3,12,40000,1.8,0.1912649721377976,0.003,92
446,4,12,40000,1.8,0.1940851584809207,0.004,113
446,5,12,40000,1.8,0.1945297691121901,0.005,103
446,6,12,40000,1.8,0.18553742470916854,0.006,94
446,7,12,40000,1.8,0.054242358614155606,0.007,255
446,8,12,40000,1.8,0.05628502232565455,0.008,212
446,9,12,40000,1.8,0.05902876894721889,0.009,180
446,10,12,40000,1.8,0.0712864077653612,0.01,155
447,1,12,40000,1.8,0.15877520114112476,0.001,116
447,2,12,40000,1.8,0.15877520114112476,0.002,116
447,3,12,40000,1.8,0.15877520114112476,0.003,116
447,4,12,40000,1.8,0.15877520114112476,0.004,116
447,5,12,40000,1.8,0.15872935428671484,0.005,102
447,6,12,40000,1.8,0.040604131009332176,0.006,286
447,7,12,40000,1.8,0.040604131009332176,0.007,286
447,8,12,40000,1.8,0.040604131009332176,0.008,286
447,9,12,40000,1.8,0.03940634129594849,0.009,270
447,10,12,40000,1.8,0.04297511386551502,0.01,119
448,1,12,40000,1.8,0.17689627394029717,0.001,116
448,2,12,40000,1.8,0.17683812938043061,0.002,110
448,3,12,40000,1.8,0.17681592575789934,0.003,101
448,4,12,40000,1.8,0.1963794573132335,0.004,109
448,5,12,40000,1.8,0.19637821145503095,0.005,108
448,6,12,40000,1.8,0.17368465717487647,0.006,103
448,7,12,40000,1.8,0.06656459691426633,0.007,293
448,8,12,40000,1.8,0.0689551628321892,0.008,239
448,9,12,40000,1.8,0.07853275727175384,0.009,213
448,10,12,40000,1.8,0.07980346637623821,0.01,183
449,1,12,40000,1.8,0.18749514423538988,0.001,116
449,2,12,40000,1.8,0.18749514423538988,0.002,116
449,3,12,40000,1.8,0.18749514423538988,0.003,116
449,4,12,40000,1.8,0.18755062915497217,0.004,111
449,5,12,40000,1.8,0.18752544450477168,0.005,104
449,6,12,40000,1.8,0.1879073678520925,0.006,88
449,7,12,40000,1.8,0.06148214704142436,0.007,266
449,8,12,40000,1.8,0.0663702484622731,0.008,208
449,9,12,40000,1.8,0.0705514084598912,0.009,175
449,10,12,40000,1.8,0.07510429240644946,0.01,150
450,1,12,40000,1.8,0.16052209859534625,0.001,116
450,2,12,40000,1.8,0.16052209859534625,0.002,116
450,3,12,40000,1.8,0.16052209859534625,0.003,116
450,4,12,40000,1.8,0.16052209859534625,0.004,116
450,5,12,40000,1.8,0.16046330576655957,0.005,105
450,6,12,40000,1.8,0.040446092011364426,0.006,286
450,7,12,40000,1.8,0.040446092011364426,0.007,286
450,8,12,40000,1.8,0.040446092011364426,0.008,286
450,9,12,40000,1.8,0.0400560890446613,0.009,285
450,10,12,40000,1.8,0.03906522890596338,0.01,226
451,1,12,60000,1.0,0.03842327200240466,0.001,104
451,2,12,60000,1.0,0.04938768081353276,0.002,63
451,3,12,60000,1.0,0.05520920460060322,0.003,48
451,4,12,60000,1.0,0.06063261598679422,0.004,40
451,5,12,60000,1.0,0.06742005145790592,0.005,30
451,6,12,60000,1.0,0.07518712636530187,0.006,22
451,7,12,60000,1.0,0.075693766403626,0.007,19
451,8,12,60000,1.0,0.07571379318795142,0.008,18
451,9,12,60000,1.0,0.07571135287913579,0.009,15
451,10,12,60000,1.0,0.07628411728093858,0.01,14
452,1,12,60000,1.0,0.026801335802327027,0.001,112
452,2,12,60000,1.0,0.031876793213205454,0.002,71
452,3,12,60000,1.0,0.03384785239891625,0.003,66
452,4,12,60000,1.0,0.04691065033880045,0.004,51
452,5,12,60000,1.0,0.07089214278506532,0.005,29
452,6,12,60000,1.0,0.08772458841006177,0.006,12
452,7,12,60000,1.0,0.09801443287269812,0.007,5
452,8,12,60000,1.0,0.10167762091954685,0.008,3
452,9,12,60000,1.0,0.10372108501757735,0.009,2
452,10,12,60000,1.0,0.10579217703721157,0.01,1
453,1,12,60000,1.0,0.029868898269115353,0.001,132
453,2,12,60000,1.0,0.03539092086205126,0.002,76
453,3,12,60000,1.0,0.04901035195489069,0.003,56
453,4,12,60000,1.0,0.0714453616292588,0.004,27
453,5,12,60000,1.0,0.07404430880723747,0.005,24
453,6,12,60000,1.0,0.080548956019189,0.006,18
453,7,12,60000,1.0,0.08800666323566939,0.007,10
453,8,12,60000,1.0,0.0914511653714813,0.008,5
453,9,12,60000,1.0,0.09768133636758607,0.009,4
453,10,12,60000,1.0,0.09768133636758607,0.01,4
454,1,12,60000,1.0,0.029020791450251354,0.001,139
454,2,12,60000,1.0,0.049314411247509474,0.002,61
454,3,12,60000,1.0,0.057663215866840214,0.003,38
454,4,12,60000,1.0,0.06013544029530206,0.004,30
454,5,12,60000,1.0,0.06831235345758073,0.005,22
454,6,12,60000,1.0,0.07656713547527766,0.006,17
454,7,12,60000,1.0,0.07750368429935539,0.007,16
454,8,12,60000,1.0,0.0775793562511176,0.008,15
454,9,12,60000,1.0,0.09662389875868677,0.009,10
454,10,12,60000,1.0,0.11079511289834969,0.01,7
455,1,12,60000,1.0,0.03863565992411626,0.001,109
455,2,12,60000,1.0,0.0560105708682641,0.002,60
455,3,12,60000,1.0,0.06393550470348734,0.003,38
455,4,12,60000,1.0,0.06470432297994211,0.004,34
455,5,12,60000,1.0,0.06822556740309059,0.005,25
455,6,12,60000,1.0,0.06893076676918164,0.006,22
455,7,12,60000,1.0,0.06912823352025346,0.007,19
455,8,12,60000,1.0,0.06911080549896434,0.008,17
455,9,12,60000,1.0,0.0735337880970931,0.009,14
455,10,12,60000,1.0,0.07737259893255294,0.01,13
456,1,12,60000,1.0,0.04006867178234574,0.001,124
456,2,12,60000,1.0,0.049149948771505525,0.002,70
456,3,12,60000,1.0,0.052466949214349634,0.003,53
456,4,12,60000,1.0,0.05861843156208165,0.004,37
456,5,12,60000,1.0,0.0667123439218593,0.005,30
456,6,12,60000,1.0,0.07098103533995508,0.006,25
456,7,12,60000,1.0,0.07480294990021681,0.007,22
456,8,12,60000,1.0,0.08028842933164372,0.008,19
456,9,12,60000,1.0,0.0831048164008187,0.009,17
456,10,12,60000,1.0,0.08738844503148141,0.01,13
457,1,12,60000,1.0,0.02693814920334076,0.001,139
457,2,12,60000,1.0,0.03892569393439292,0.002,68
457,3,12,60000,1.0,0.046776290857091125,0.003,50
457,4,12,60000,1.0,0.05446449505431993,0.004,36
457,5,12,60000,1.0,0.061815991724715656,0.005,28
457,6,12,60000,1.0,0.07445343325288553,0.006,19
457,7,12,60000,1.0,0.07775560262780155,0.007,14
457,8,12,60000,1.0,0.07775560262780155,0.008,14
457,9,12,60000,1.0,0.0791856192265828,0.009,12
457,10,12,60000,1.0,0.08584262083605954,0.01,9
458,1,12,60000,1.0,0.03649179426129226,0.001,120
458,2,12,60000,1.0,0.04266910453551013,0.002,66
458,3,12,60000,1.0,0.07093633712684734,0.003,43
458,4,12,60000,1.0,0.07788108439552434,0.004,19
458,5,12,60000,1.0,0.07788108439552434,0.005,19
458,6,12,60000,1.0,0.0779567801796,0.006,18
458,7,12,60000,1.0,0.08837611805272949,0.007,11
458,8,12,60000,1.0,0.08952537627274523,0.008,9
458,9,12,60000,1.0,0.08953428213801376,0.009,8
458,10,12,60000,1.0,0.08963598520475828,0.01,6
459,1,12,60000,1.0,0.03456260034143265,0.001,114
459,2,12,60000,1.0,0.03896136585482381,0.002,76
459,3,12,60000,1.0,0.03930047706694875,0.003,66
459,4,12,60000,1.0,0.06145563188603336,0.004,37
459,5,12,60000,1.0,0.07226830411581765,0.005,22
459,6,12,60000,1.0,0.0797435485807161,0.006,16
459,7,12,60000,1.0,0.09296719746539339,0.007,10
459,8,12,60000,1.0,0.09504496692740229,0.008,8
459,9,12,60000,1.0,0.11015896668681528,0.009,1
459,10,12,60000,1.0,0.11229940564301208,0.01,0
460,1,12,60000,1.0,0.027360657795402074,0.001,105
460,2,12,60000,1.0,0.03503368933853005,0.002,66
460,3,12,60000,1.0,0.03503368933853005,0.003,66
460,4,12,60000,1.0,0.03503368933853005,0.004,66
460,5,12,60000,1.0,0.05852401564566771,0.005,46
460,6,12,60000,1.0,0.10858588777927458,0.006,0
460,7,12,60000,1.0,0.10858588777927458,0.007,0
460,8,12,60000,1.0,0.10858588777927458,0.008,0
460,9,12,60000,1.0,0.10858588777927458,0.009,0
460,10,12,60000,1.0,0.10858588777927458,0.01,0
461,1,12,60000,1.2,0.03453555906606898,0.001,262
461,2,12,60000,1.2,0.04572078978698049,0.002,161
461,3,12,60000,1.2,0.06572106498656563,0.003,126
461,4,12,60000,1.2,0.07379932885653771,0.004,87
461,5,12,60000,1.2,0.07430616819245667,0.005,68
461,6,12,60000,1.2,0.0746933794944159,0.006,60
461,7,12,60000,1.2,0.07513433284336624,0.007,52
461,8,12,60000,1.2,0.07511398333190525,0.008,51
461,9,12,60000,1.2,0.07564062936879117,0.009,42
461,10,12,60000,1.2,0.09639751554981607,0.01,32
462,1,12,60000,1.2,0.026932028759999876,0.001,235
462,2,12,60000,1.2,0.035433549452897596,0.002,136
462,3,12,60000,1.2,0.03546993872663961,0.003,82
462,4,12,60000,1.2,0.05251887804038656,0.004,49
462,5,12,60000,1.2,0.05489098037917786,0.005,41
462,6,12,60000,1.2,0.07345910700493544,0.006,36
462,7,12,60000,1.2,0.07847978674623993,0.007,35
462,8,12,60000,1.2,0.07847978674623993,0.008,35
462,9,12,60000,1.2,0.08419454753491826,0.009,26
462,10,12,60000,1.2,0.08419454753491826,0.01,26
463,1,12,60000,1.2,0.06924344380892267,0.001,116
463,2,12,60000,1.2,0.026107369776577075,0.002,160
463,3,12,60000,1.2,0.02877910441366436,0.003,103
463,4,12,60000,1.2,0.03164012308142649,0.004,84
463,5,12,60000,1.2,0.0369110375679297,0.005,61
463,6,12,60000,1.2,0.05423484936478388,0.006,39
463,7,12,60000,1.2,0.06489405956524875,0.007,32
463,8,12,60000,1.2,0.06725876392110228,0.008,31
463,9,12,60000,1.2,0.09605058897029845,0.009,17
463,10,12,60000,1.2,0.09605058897029845,0.01,17
464,1,12,60000,1.2,0.07164782194156885,0.001,88
464,2,12,60000,1.2,0.029120318538060717,0.002,155
464,3,12,60000,1.2,0.034730208847819195,0.003,97
464,4,12,60000,1.2,0.04322920992064171,0.004,66
464,5,12,60000,1.2,0.046900014384881554,0.005,62
464,6,12,60000,1.2,0.048324633904250944,0.006,60
464,7,12,60000,1.2,0.0808429511166992,0.007,37
464,8,12,60000,1.2,0.09294560950641882,0.008,26
464,9,12,60000,1.2,0.09300305072651142,0.009,22
464,10,12,60000,1.2,0.09320228711238848,0.01,14
465,1,12,60000,1.2,0.10162790207955283,0.001,101
465,2,12,60000,1.2,0.0302102703963181,0.002,163
465,3,12,60000,1.2,0.03285955541575495,0.003,106
465,4,12,60000,1.2,0.04209259692008475,0.004,76
465,5,12,60000,1.2,0.06298000442219201,0.005,51
465,6,12,60000,1.2,0.06612197958756273,0.006,42
465,7,12,60000,1.2,0.07259149258505071,0.007,36
465,8,12,60000,1.2,0.08990208192560364,0.008,25
465,9,12,60000,1.2,0.09250496632625306,0.009,24
465,10,12,60000,1.2,0.09391542666922513,0.01,22
466,1,12,60000,1.2,0.029031890326397115,0.001,300
466,2,12,60000,1.2,0.030734400661467938,0.002,154
466,3,12,60000,1.2,0.03269885466687682,0.003,102
466,4,12,60000,1.2,0.03997229094305714,0.004,83
466,5,12,60000,1.2,0.056436771394753275,0.005,56
466,6,12,60000,1.2,0.06863128112137384,0.006,42
466,7,12,60000,1.2,0.07471106465717803,0.007,37
466,8,12,60000,1.2,0.0842183750281482,0.008,31
466,9,12,60000,1.2,0.09192805618937565,0.009,25
466,10,12,60000,1.2,0.09191213851004192,0.01,24
467,1,12,60000,1.2,0.06794514324376213,0.001,145
467,2,12,60000,1.2,0.06966716757640874,0.002,128
467,3,12,60000,1.2,0.07114805366988042,0.003,108
467,4,12,60000,1.2,0.07261283101957643,0.004,86
467,5,12,60000,1.2,0.07699676201778269,0.005,77
467,6,12,60000,1.2,0.08351683993351144,0.006,70
467,7,12,60000,1.2,0.08931447722063732,0.007,45
467,8,12,60000,1.2,0.09657341589889709,0.008,37
467,9,12,60000,1.2,0.09671261170122061,0.009,36
467,10,12,60000,1.2,0.09671261170122061,0.01,36
468,1,12,60000,1.2,0.02901958316103654,0.001,299
468,2,12,60000,1.2,0.03334354796121441,0.002,138
468,3,12,60000,1.2,0.03943481718601224,0.003,92
468,4,12,60000,1.2,0.043641690934296276,0.004,71
468,5,12,60000,1.2,0.04950739867357145,0.005,63
468,6,12,60000,1.2,0.06643224272444502,0.006,48
468,7,12,60000,1.2,0.07617020422342619,0.007,40
468,8,12,60000,1.2,0.08832583026584118,0.008,27
468,9,12,60000,1.2,0.09509388775934728,0.009,23
468,10,12,60000,1.2,0.09966468381484596,0.01,20
469,1,12,60000,1.2,0.027147656071201863,0.001,286
469,2,12,60000,1.2,0.025516094581797176,0.002,210
469,3,12,60000,1.2,0.04190963838446754,0.003,66
469,4,12,60000,1.2,0.04190963838446754,0.004,66
469,5,12,60000,1.2,0.04190963838446754,0.005,66
469,6,12,60000,1.2,0.04190963838446754,0.006,66
469,7,12,60000,1.2,0.04190963838446754,0.007,66
469,8,12,60000,1.2,0.04190963838446754,0.008,66
469,9,12,60000,1.2,0.1149058634582861,0.009,18
469,10,12,60000,1.2,0.13498220048100484,0.01,0
470,1,12,60000,1.2,0.12850719403956262,0.001,86
470,2,12,60000,1.2,0.03375479209106199,0.002,141
470,3,12,60000,1.2,0.0417336388138474,0.003,102
470,4,12,60000,1.2,0.05264546492446058,0.004,72
470,5,12,60000,1.2,0.059730456525142715,0.005,55
470,6,12,60000,1.2,0.06236609188460747,0.006,49
470,7,12,60000,1.2,0.06978226352270021,0.007,35
470,8,12,60000,1.2,0.06976549397747955,0.008,31
470,9,12,60000,1.2,0.07237322641710117,0.009,25
470,10,12,60000,1.2,0.07669963446757501,0.01,21
471,1,12,60000,1.4,0.11962285262962498,0.001,92
471,2,12,60000,1.4,0.10524842124375057,0.002,97
471,3,12,60000,1.4,0.029337922274496074,0.003,218
471,4,12,60000,1.4,0.03306087982157976,0.004,136
471,5,12,60000,1.4,0.03638214837679427,0.005,117
471,6,12,60000,1.4,0.03894153362941894,0.006,92
471,7,12,60000,1.4,0.04747569222738697,0.007,77
471,8,12,60000,1.4,0.05531690962294699,0.008,69
471,9,12,60000,1.4,0.06272516560969897,0.009,61
471,10,12,60000,1.4,0.07413778394995454,0.01,51
472,1,12,60000,1.4,0.11538331528935278,0.001,111
472,2,12,60000,1.4,0.12723312033442433,0.002,79
472,3,12,60000,1.4,0.03953184998840936,0.003,229
