f_n,s_n,d,N,pi_s,div,s,c
1750,8,19,10000,1.8,0.11164937238010683,0.008,140
1750,9,19,10000,1.8,0.1212363983938599,0.009,110
1750,10,19,10000,1.8,0.13220967953778992,0.01,84
1751,1,19,20000,1.0,0.059570363142926824,0.001,131
1751,2,19,20000,1.0,0.07182446166160159,0.002,59
1751,3,19,20000,1.0,0.07848007243741628,0.003,34
1751,4,19,20000,1.0,0.08462776197091397,0.004,24
1751,5,19,20000,1.0,0.09294202228827103,0.005,16
1751,6,19,20000,1.0,0.10174505561021033,0.006,7
1751,7,19,20000,1.0,0.10577633701026316,0.007,3
1751,8,19,20000,1.0,0.10577633701026316,0.008,3
1751,9,19,20000,1.0,0.11240292324990378,0.009,1
1751,10,19,20000,1.0,0.11240292128222576,0.01,1
1752,1,19,20000,1.0,0.05844848899828989,0.001,171
1752,2,19,20000,1.0,0.06749018321950723,0.002,104
1752,3,19,20000,1.0,0.10583704779943484,0.003,0
1752,4,19,20000,1.0,0.10583704779943484,0.004,0
1752,5,19,20000,1.0,0.10583704779943484,0.005,0
1752,6,19,20000,1.0,0.10583704779943484,0.006,0
1752,7,19,20000,1.0,0.10583704779943484,0.007,0
1752,8,19,20000,1.0,0.10583704779943484,0.008,0
1752,9,19,20000,1.0,0.10583704779943484,0.009,0
1752,10,19,20000,1.0,0.10583704779943484,0.01,0
1753,1,19,20000,1.0,0.05722395494356161,0.001,169
1753,2,19,20000,1.0,0.07940573547764736,0.002,62
1753,3,19,20000,1.0,0.09952381314436151,0.003,6
1753,4,19,20000,1.0,0.10195908504484621,0.004,1
1753,5,19,20000,1.0,0.10195908504484621,0.005,1
1753,6,19,20000,1.0,0.10195908504484621,0.006,1
1753,7,19,20000,1.0,0.10195908504484621,0.007,1
1753,8,19,20000,1.0,0.10195908504484621,0.008,1
1753,9,19,20000,1.0,0.1083512451831475,0.009,0
1753,10,19,20000,1.0,0.1083512451831475,0.01,0
1754,1,19,20000,1.0,0.058227040408685905,0.001,171
1754,2,19,20000,1.0,0.07121552554250633,0.002,92
1754,3,19,20000,1.0,0.10417859392196693,0.003,0
1754,4,19,20000,1.0,0.10417859392196693,0.004,0
1754,5,19,20000,1.0,0.10417859392196693,0.005,0
1754,6,19,20000,1.0,0.10417859392196693,0.006,0
1754,7,19,20000,1.0,0.10417859392196693,0.007,0
1754,8,19,20000,1.0,0.10417859392196693,0.008,0
1754,9,19,20000,1.0,0.10417859392196693,0.009,0
1754,10,19,20000,1.0,0.10417859392196693,0.01,0
1755,1,19,20000,1.0,0.05683560926289027,0.001,171
1755,2,19,20000,1.0,0.07313894512306436,0.002,87
1755,3,19,20000,1.0,0.10399929359270361,0.003,0
1755,4,19,20000,1.0,0.10399929359270361,0.004,0
1755,5,19,20000,1.0,0.10399929359270361,0.005,0
1755,6,19,20000,1.0,0.10399929359270361,0.006,0
1755,7,19,20000,1.0,0.10399929359270361,0.007,0
1755,8,19,20000,1.0,0.10399929359270361,0.008,0
1755,9,19,20000,1.0,0.10399929359270361,0.009,0
1755,10,19,20000,1.0,0.10399929359270361,0.01,0
1756,1,19,20000,1.0,0.05921362252600827,0.001,128
1756,2,19,20000,1.0,0.0732529883206271,0.002,52
1756,3,19,20000,1.0,0.0826276458230882,0.003,35
1756,4,19,20000,1.0,0.09316885795520038,0.004,15
1756,5,19,20000,1.0,0.09679993610874783,0.005,10
1756,6,19,20000,1.0,0.09997333098250713,0.006,5
1756,7,19,20000,1.0,0.10011372918981389,0.007,4
1756,8,19,20000,1.0,0.10011372918981389,0.008,4
1756,9,19,20000,1.0,0.10011372918981389,0.009,4
1756,10,19,20000,1.0,0.11468968797606416,0.01,3
1757,1,19,20000,1.0,0.058896715964069236,0.001,143
1757,2,19,20000,1.0,0.07828983269694773,0.002,61
1757,3,19,20000,1.0,0.0920205890168976,0.003,24
1757,4,19,20000,1.0,0.09694597935399032,0.004,14
1757,5,19,20000,1.0,0.10390456217733746,0.005,8
1757,6,19,20000,1.0,0.10661293936182907,0.006,6
1757,7,19,20000,1.0,0.11148463085812786,0.007,1
1757,8,19,20000,1.0,0.11148463085812786,0.008,1
1757,9,19,20000,1.0,0.11148462774658553,0.009,1
1757,10,19,20000,1.0,0.11247827544110982,0.01,0
1758,1,19,20000,1.0,0.05619727337503812,0.001,116
1758,2,19,20000,1.0,0.07014390502314033,0.002,49
1758,3,19,20000,1.0,0.07789273391407678,0.003,33
1758,4,19,20000,1.0,0.09002554581052115,0.004,20
1758,5,19,20000,1.0,0.09433671621877072,0.005,16
1758,6,19,20000,1.0,0.09787344942215455,0.006,11
1758,7,19,20000,1.0,0.09979805553208419,0.007,6
1758,8,19,20000,1.0,0.09979805553208419,0.008,6
1758,9,19,20000,1.0,0.09979805553208419,0.009,6
1758,10,19,20000,1.0,0.09979805553208419,0.01,6
1759,1,19,20000,1.0,0.04986674910795457,0.001,150
1759,2,19,20000,1.0,0.06398295518856606,0.002,66
1759,3,19,20000,1.0,0.08673410886820532,0.003,27
1759,4,19,20000,1.0,0.09939322363083222,0.004,6
1759,5,19,20000,1.0,0.09939322363083222,0.005,6
1759,6,19,20000,1.0,0.10151458041343432,0.006,3
1759,7,19,20000,1.0,0.10263950025991046,0.007,2
1759,8,19,20000,1.0,0.10263950025991046,0.008,2
1759,9,19,20000,1.0,0.10263950025991046,0.009,2
1759,10,19,20000,1.0,0.10263950025991046,0.01,2
1760,1,19,20000,1.0,0.05906654263932182,0.001,139
1760,2,19,20000,1.0,0.07223324618795232,0.002,56
1760,3,19,20000,1.0,0.08328749006343278,0.003,29
1760,4,19,20000,1.0,0.0909066915899328,0.004,15
1760,5,19,20000,1.0,0.09226853700034919,0.005,13
1760,6,19,20000,1.0,0.10108377740804983,0.006,6
1760,7,19,20000,1.0,0.10711306873891333,0.007,2
1760,8,19,20000,1.0,0.10816476918297026,0.008,1
1760,9,19,20000,1.0,0.10816476918297026,0.009,1
1760,10,19,20000,1.0,0.10816476918297026,0.01,1
1761,1,19,20000,1.2,0.06875582325839343,0.001,171
1761,2,19,20000,1.2,0.06875582325839343,0.002,171
1761,3,19,20000,1.2,0.0732054623454843,0.003,133
1761,4,19,20000,1.2,0.12649254831003864,0.004,11
1761,5,19,20000,1.2,0.128787476082906,0.005,0
1761,6,19,20000,1.2,0.128787476082906,0.006,0
1761,7,19,20000,1.2,0.128787476082906,0.007,0
1761,8,19,20000,1.2,0.128787476082906,0.008,0
1761,9,19,20000,1.2,0.128787476082906,0.009,0
1761,10,19,20000,1.2,0.128787476082906,0.01,0
1762,1,19,20000,1.2,0.06297857763085626,0.001,193
1762,2,19,20000,1.2,0.0673674039029074,0.002,171
1762,3,19,20000,1.2,0.08341690388123722,0.003,105
1762,4,19,20000,1.2,0.10739277376836356,0.004,43
1762,5,19,20000,1.2,0.11982913021087836,0.005,10
1762,6,19,20000,1.2,0.11982913021087836,0.006,10
1762,7,19,20000,1.2,0.12530167675768383,0.007,7
1762,8,19,20000,1.2,0.13109737568470234,0.008,4
1762,9,19,20000,1.2,0.1347281912037676,0.009,2
1762,10,19,20000,1.2,0.13852274839347942,0.01,1
1763,1,19,20000,1.2,0.06191716600787404,0.001,250
1763,2,19,20000,1.2,0.07356625077937114,0.002,114
1763,3,19,20000,1.2,0.07658527862883006,0.003,80
1763,4,19,20000,1.2,0.08699297810545904,0.004,69
1763,5,19,20000,1.2,0.11359730098177938,0.005,39
1763,6,19,20000,1.2,0.12276367793111614,0.006,30
1763,7,19,20000,1.2,0.13490747904981942,0.007,9
1763,8,19,20000,1.2,0.13519906850761698,0.008,5
1763,9,19,20000,1.2,0.1352017429653927,0.009,4
1763,10,19,20000,1.2,0.13520174116530062,0.01,4
1764,1,19,20000,1.2,0.06287343377490713,0.001,225
1764,2,19,20000,1.2,0.0652887971254697,0.002,167
1764,3,19,20000,1.2,0.07998079883230089,0.003,94
1764,4,19,20000,1.2,0.09907701829652116,0.004,44
1764,5,19,20000,1.2,0.11156653396016299,0.005,24
1764,6,19,20000,1.2,0.12502812256843007,0.006,7
1764,7,19,20000,1.2,0.12850208069092156,0.007,4
1764,8,19,20000,1.2,0.13096375715527833,0.008,2
1764,9,19,20000,1.2,0.13096375715527833,0.009,2
1764,10,19,20000,1.2,0.13096375715527833,0.01,2
1765,1,19,20000,1.2,0.05995365502205142,0.001,245
1765,2,19,20000,1.2,0.06585717226878232,0.002,152
1765,3,19,20000,1.2,0.08462753928540495,0.003,82
1765,4,19,20000,1.2,0.09702170046847758,0.004,40
1765,5,19,20000,1.2,0.10179524297888332,0.005,26
1765,6,19,20000,1.2,0.10954141260439652,0.006,17
1765,7,19,20000,1.2,0.11379204276756393,0.007,14
1765,8,19,20000,1.2,0.1252315500122929,0.008,9
1765,9,19,20000,1.2,0.12994920032329435,0.009,6
1765,10,19,20000,1.2,0.12994920032329435,0.01,6
1766,1,19,20000,1.2,0.0650936872746329,0.001,250
1766,2,19,20000,1.2,0.07112078981999678,0.002,146
1766,3,19,20000,1.2,0.08898749225294367,0.003,75
1766,4,19,20000,1.2,0.1039635581742618,0.004,38
1766,5,19,20000,1.2,0.1103078890183451,0.005,29
1766,6,19,20000,1.2,0.11632754064922601,0.006,22
1766,7,19,20000,1.2,0.12735358262571517,0.007,13
1766,8,19,20000,1.2,0.13068478845261922,0.008,9
1766,9,19,20000,1.2,0.13490095498640642,0.009,6
1766,10,19,20000,1.2,0.138192478477874,0.01,3
1767,1,19,20000,1.2,0.06584712198446101,0.001,237
1767,2,19,20000,1.2,0.08080884614458153,0.002,128
1767,3,19,20000,1.2,0.09536685827021364,0.003,79
1767,4,19,20000,1.2,0.11013306869755958,0.004,40
1767,5,19,20000,1.2,0.11610033316840764,0.005,24
1767,6,19,20000,1.2,0.11899131578326765,0.006,11
1767,7,19,20000,1.2,0.119014689186339,0.007,10
1767,8,19,20000,1.2,0.119014689186339,0.008,10
1767,9,19,20000,1.2,0.119014689186339,0.009,10
1767,10,19,20000,1.2,0.11977478373265107,0.01,9
1768,1,19,20000,1.2,0.06685513476983503,0.001,173
1768,2,19,20000,1.2,0.06798759503514247,0.002,171
1768,3,19,20000,1.2,0.06780635141553641,0.003,154
1768,4,19,20000,1.2,0.1248807779773936,0.004,19
1768,5,19,20000,1.2,0.12922231967101513,0.005,0
1768,6,19,20000,1.2,0.12922231967101513,0.006,0
1768,7,19,20000,1.2,0.12922231967101513,0.007,0
1768,8,19,20000,1.2,0.12922231967101513,0.008,0
1768,9,19,20000,1.2,0.12922231967101513,0.009,0
1768,10,19,20000,1.2,0.12922231967101513,0.01,0
1769,1,19,20000,1.2,0.06996728961035807,0.001,255
1769,2,19,20000,1.2,0.07636026194205986,0.002,148
1769,3,19,20000,1.2,0.08480913916737066,0.003,106
1769,4,19,20000,1.2,0.10767844841059833,0.004,60
1769,5,19,20000,1.2,0.1177983193717903,0.005,44
1769,6,19,20000,1.2,0.1354861195354197,0.006,17
1769,7,19,20000,1.2,0.14261687202568968,0.007,6
1769,8,19,20000,1.2,0.14463226607502466,0.008,3
1769,9,19,20000,1.2,0.14772960164363552,0.009,0
1769,10,19,20000,1.2,0.14772960164363552,0.01,0
1770,1,19,20000,1.2,0.0602338262239686,0.001,223
1770,2,19,20000,1.2,0.06418848725204966,0.002,160
1770,3,19,20000,1.2,0.08066515395134241,0.003,89
1770,4,19,20000,1.2,0.09808880292124164,0.004,50
1770,5,19,20000,1.2,0.11527256000321198,0.005,18
1770,6,19,20000,1.2,0.12350981057750929,0.006,8
1770,7,19,20000,1.2,0.1275710472797405,0.007,4
1770,8,19,20000,1.2,0.12897589736123646,0.008,3
1770,9,19,20000,1.2,0.12897589736123646,0.009,3
1770,10,19,20000,1.2,0.12897589736123646,0.01,3
1771,1,19,20000,1.4,0.1295128505181821,0.001,85
1771,2,19,20000,1.4,0.0745152312085808,0.002,234
1771,3,19,20000,1.4,0.07802918192272097,0.003,190
1771,4,19,20000,1.4,0.10052424530162091,0.004,98
1771,5,19,20000,1.4,0.10820345800054201,0.005,61
1771,6,19,20000,1.4,0.1124932120350784,0.006,46
1771,7,19,20000,1.4,0.12634201082459035,0.007,30
1771,8,19,20000,1.4,0.12634201082459035,0.008,30
1771,9,19,20000,1.4,0.1305916699676103,0.009,25
1771,10,19,20000,1.4,0.13636220270431604,0.01,18
1772,1,19,20000,1.4,0.1397686426859509,0.001,79
1772,2,19,20000,1.4,0.0688152198663322,0.002,257
1772,3,19,20000,1.4,0.08466688745127555,0.003,141
1772,4,19,20000,1.4,0.09649994685693297,0.004,91
1772,5,19,20000,1.4,0.11384325127800868,0.005,57
1772,6,19,20000,1.4,0.11820738417258389,0.006,45
1772,7,19,20000,1.4,0.12017367015766964,0.007,35
1772,8,19,20000,1.4,0.1205392706414552,0.008,31
1772,9,19,20000,1.4,0.12764320659184217,0.009,23
1772,10,19,20000,1.4,0.1306231216310659,0.01,21
1773,1,19,20000,1.4,0.14045825958854555,0.001,115
1773,2,19,20000,1.4,0.07554698627357405,0.002,240
1773,3,19,20000,1.4,0.08426759883315782,0.003,160
1773,4,19,20000,1.4,0.10454739284240372,0.004,102
1773,5,19,20000,1.4,0.11427109234461685,0.005,71
1773,6,19,20000,1.4,0.12020240615936889,0.006,53
1773,7,19,20000,1.4,0.1293891304761124,0.007,35
1773,8,19,20000,1.4,0.13637700324915963,0.008,23
1773,9,19,20000,1.4,0.136625566102146,0.009,21
1773,10,19,20000,1.4,0.14064436038189057,0.01,15
1774,1,19,20000,1.4,0.1222879535893403,0.001,106
1774,2,19,20000,1.4,0.06867981690327918,0.002,217
1774,3,19,20000,1.4,0.07515862165923293,0.003,166
1774,4,19,20000,1.4,0.09308336960692612,0.004,96
1774,5,19,20000,1.4,0.10314676045507455,0.005,66
1774,6,19,20000,1.4,0.10869503313152193,0.006,49
1774,7,19,20000,1.4,0.1241037650337328,0.007,32
1774,8,19,20000,1.4,0.13213180470438857,0.008,22
1774,9,19,20000,1.4,0.13434014262472968,0.009,19
1774,10,19,20000,1.4,0.13843931533972423,0.01,14
1775,1,19,20000,1.4,0.1345768768228047,0.001,92
1775,2,19,20000,1.4,0.07864932050547342,0.002,171
1775,3,19,20000,1.4,0.07864932050547342,0.003,171
1775,4,19,20000,1.4,0.07857150637841895,0.004,170
1775,5,19,20000,1.4,0.0899696514128704,0.005,118
1775,6,19,20000,1.4,0.14685457366803617,0.006,22
1775,7,19,20000,1.4,0.15452831744934584,0.007,0
1775,8,19,20000,1.4,0.15452831744934584,0.008,0
1775,9,19,20000,1.4,0.15452831744934584,0.009,0
1775,10,19,20000,1.4,0.15452831744934584,0.01,0
1776,1,19,20000,1.4,0.13408198808368416,0.001,116
1776,2,19,20000,1.4,0.06398213917759263,0.002,244
1776,3,19,20000,1.4,0.07240353435362722,0.003,165
1776,4,19,20000,1.4,0.08666705113195915,0.004,115
1776,5,19,20000,1.4,0.1030369803674798,0.005,80
1776,6,19,20000,1.4,0.11272418828576797,0.006,59
1776,7,19,20000,1.4,0.12243092434923754,0.007,41
1776,8,19,20000,1.4,0.13343790015857235,0.008,26
1776,9,19,20000,1.4,0.14072405265539992,0.009,16
1776,10,19,20000,1.4,0.14736189181832945,0.01,7
1777,1,19,20000,1.4,0.14617509953247929,0.001,117
1777,2,19,20000,1.4,0.10150620940309027,0.002,277
1777,3,19,20000,1.4,0.10886301873347107,0.003,170
1777,4,19,20000,1.4,0.12092277283934794,0.004,126
1777,5,19,20000,1.4,0.1350876347201477,0.005,81
1777,6,19,20000,1.4,0.14851053410580559,0.006,58
1777,7,19,20000,1.4,0.15157523007523904,0.007,43
1777,8,19,20000,1.4,0.15829213147399585,0.008,33
1777,9,19,20000,1.4,0.1655757808022036,0.009,26
1777,10,19,20000,1.4,0.1690812014335018,0.01,23
1778,1,19,20000,1.4,0.11542912245172114,0.001,106
1778,2,19,20000,1.4,0.07054353260003934,0.002,230
1778,3,19,20000,1.4,0.08585064431315703,0.003,138
1778,4,19,20000,1.4,0.09692789564824084,0.004,108
1778,5,19,20000,1.4,0.10945089915703007,0.005,78
1778,6,19,20000,1.4,0.11558309672352016,0.006,64
1778,7,19,20000,1.4,0.1280213008146315,0.007,45
1778,8,19,20000,1.4,0.13202839510700293,0.008,30
1778,9,19,20000,1.4,0.13499859083949708,0.009,22
1778,10,19,20000,1.4,0.1416370065385538,0.01,16
1779,1,19,20000,1.4,0.1385741410130982,0.001,133
1779,2,19,20000,1.4,0.09350974993134405,0.002,229
1779,3,19,20000,1.4,0.10303621347086372,0.003,134
1779,4,19,20000,1.4,0.11205977447756282,0.004,75
1779,5,19,20000,1.4,0.11206254832053736,0.005,72
1779,6,19,20000,1.4,0.11221272215919287,0.006,69
1779,7,19,20000,1.4,0.11294120535641852,0.007,61
1779,8,19,20000,1.4,0.11816547082590252,0.008,53
1779,9,19,20000,1.4,0.13256179691058792,0.009,46
1779,10,19,20000,1.4,0.1423795181608035,0.01,40
1780,1,19,20000,1.4,0.12226180801208344,0.001,102
1780,2,19,20000,1.4,0.07033840387801135,0.002,216
1780,3,19,20000,1.4,0.07437233867655531,0.003,166
1780,4,19,20000,1.4,0.08500046938626933,0.004,113
1780,5,19,20000,1.4,0.10101536908178631,0.005,70
1780,6,19,20000,1.4,0.11537991850494095,0.006,46
1780,7,19,20000,1.4,0.1224205249526867,0.007,33
1780,8,19,20000,1.4,0.13200686819102436,0.008,21
1780,9,19,20000,1.4,0.13413665026390428,0.009,19
1780,10,19,20000,1.4,0.13970903416147326,0.01,14
1781,1,19,20000,1.6,0.1463937375031932,0.001,144
1781,2,19,20000,1.6,0.14827576998181874,0.002,86
1781,3,19,20000,1.6,0.07325181682922666,0.003,256
1781,4,19,20000,1.6,0.0767594002311181,0.004,203
1781,5,19,20000,1.6,0.0843261229829231,0.005,151
1781,6,19,20000,1.6,0.09294552165771701,0.006,116
1781,7,19,20000,1.6,0.1149240250263579,0.007,79
1781,8,19,20000,1.6,0.12192843656659288,0.008,65
1781,9,19,20000,1.6,0.1259906050299788,0.009,55
1781,10,19,20000,1.6,0.12931849927347677,0.01,47
1782,1,19,20000,1.6,0.1559019026910306,0.001,135
1782,2,19,20000,1.6,0.15517349199513075,0.002,73
1782,3,19,20000,1.6,0.08490003129439627,0.003,171
1782,4,19,20000,1.6,0.08490003129439627,0.004,171
1782,5,19,20000,1.6,0.08490003129439627,0.005,171
1782,6,19,20000,1.6,0.08490003129439627,0.006,171
1782,7,19,20000,1.6,0.08632277541436091,0.007,163
1782,8,19,20000,1.6,0.11725829088587215,0.008,94
1782,9,19,20000,1.6,0.17653303461510533,0.009,8
1782,10,19,20000,1.6,0.17840017720650278,0.01,0
1783,1,19,20000,1.6,0.15446679656242357,0.001,134
1783,2,19,20000,1.6,0.07109798349871026,0.002,208
1783,3,19,20000,1.6,0.0840781171310763,0.003,171
1783,4,19,20000,1.6,0.0840781171310763,0.004,171
1783,5,19,20000,1.6,0.0840781171310763,0.005,171
1783,6,19,20000,1.6,0.0840781171310763,0.006,171
1783,7,19,20000,1.6,0.08723914038128641,0.007,153
1783,8,19,20000,1.6,0.1473317056326774,0.008,49
1783,9,19,20000,1.6,0.1764912347474168,0.009,4
1783,10,19,20000,1.6,0.1770654687733569,0.01,0
1784,1,19,20000,1.6,0.16015359022136794,0.001,182
1784,2,19,20000,1.6,0.1595285660141638,0.002,133
1784,3,19,20000,1.6,0.09424188523682651,0.003,256
1784,4,19,20000,1.6,0.1149526703294326,0.004,178
1784,5,19,20000,1.6,0.1205496965574626,0.005,105
1784,6,19,20000,1.6,0.12573582692305332,0.006,78
1784,7,19,20000,1.6,0.12591076889741024,0.007,71
1784,8,19,20000,1.6,0.12584285681757726,0.008,62
1784,9,19,20000,1.6,0.12904988299435596,0.009,59
1784,10,19,20000,1.6,0.1410646424336647,0.01,48
1785,1,19,20000,1.6,0.15130439323283165,0.001,129
1785,2,19,20000,1.6,0.1350942714903076,0.002,123
1785,3,19,20000,1.6,0.08308604001359238,0.003,274
1785,4,19,20000,1.6,0.10194418093151016,0.004,204
1785,5,19,20000,1.6,0.1168425540055234,0.005,144
1785,6,19,20000,1.6,0.1266052887671181,0.006,109
1785,7,19,20000,1.6,0.12755966772862667,0.007,85
1785,8,19,20000,1.6,0.1306936580159123,0.008,79
1785,9,19,20000,1.6,0.1362621389682224,0.009,65
1785,10,19,20000,1.6,0.14656507307003935,0.01,45
1786,1,19,20000,1.6,0.15910799795726316,0.001,151
1786,2,19,20000,1.6,0.15129383827840395,0.002,106
1786,3,19,20000,1.6,0.07540008046166573,0.003,261
1786,4,19,20000,1.6,0.08005636628322166,0.004,204
1786,5,19,20000,1.6,0.09203410980721571,0.005,146
1786,6,19,20000,1.6,0.10398821008898924,0.006,106
1786,7,19,20000,1.6,0.11532779660534058,0.007,83
1786,8,19,20000,1.6,0.12493064055164267,0.008,63
1786,9,19,20000,1.6,0.13330589983768482,0.009,48
1786,10,19,20000,1.6,0.1393645523771333,0.01,37
1787,1,19,20000,1.6,0.1541669922501649,0.001,134
1787,2,19,20000,1.6,0.07144400053231904,0.002,235
1787,3,19,20000,1.6,0.08499751972333734,0.003,171
1787,4,19,20000,1.6,0.08499751972333734,0.004,171
1787,5,19,20000,1.6,0.08499751972333734,0.005,171
1787,6,19,20000,1.6,0.08499751972333734,0.006,171
1787,7,19,20000,1.6,0.08902146004559258,0.007,148
1787,8,19,20000,1.6,0.14742681112942335,0.008,48
1787,9,19,20000,1.6,0.17670757485496652,0.009,3
1787,10,19,20000,1.6,0.17721745674118689,0.01,0
1788,1,19,20000,1.6,0.1543544062016617,0.001,131
1788,2,19,20000,1.6,0.07341473424264416,0.002,203
1788,3,19,20000,1.6,0.08452982828984058,0.003,171
1788,4,19,20000,1.6,0.08452982828984058,0.004,171
1788,5,19,20000,1.6,0.08452955154087924,0.005,171
1788,6,19,20000,1.6,0.08452955154087924,0.006,171
1788,7,19,20000,1.6,0.09133672555158988,0.007,140
1788,8,19,20000,1.6,0.15490199028462553,0.008,41
1788,9,19,20000,1.6,0.1763512668265869,0.009,0
1788,10,19,20000,1.6,0.1763512668265869,0.01,0
1789,1,19,20000,1.6,0.13239566740340206,0.001,141
1789,2,19,20000,1.6,0.1374073095317103,0.002,122
1789,3,19,20000,1.6,0.1441080810119386,0.003,109
1789,4,19,20000,1.6,0.10286263484884102,0.004,254
1789,5,19,20000,1.6,0.11082745948073018,0.005,188
1789,6,19,20000,1.6,0.1288287844384836,0.006,148
1789,7,19,20000,1.6,0.13466332977035667,0.007,79
1789,8,19,20000,1.6,0.1350968941106497,0.008,52
1789,9,19,20000,1.6,0.13489599190667953,0.009,44
1789,10,19,20000,1.6,0.1348360306291313,0.01,43
1790,1,19,20000,1.6,0.1516345682711588,0.001,163
1790,2,19,20000,1.6,0.13720039516795868,0.002,142
1790,3,19,20000,1.6,0.0803757117414156,0.003,279
1790,4,19,20000,1.6,0.08799089380903627,0.004,213
1790,5,19,20000,1.6,0.10927798751539121,0.005,136
1790,6,19,20000,1.6,0.1139211461761242,0.006,117
1790,7,19,20000,1.6,0.11509415080058895,0.007,96
1790,8,19,20000,1.6,0.12090954679628446,0.008,70
1790,9,19,20000,1.6,0.13703871855529517,0.009,54
1790,10,19,20000,1.6,0.14887573984266986,0.01,48
1791,1,19,20000,1.8,0.17299156828549,0.001,172
1791,2,19,20000,1.8,0.17280236692731354,0.002,128
1791,3,19,20000,1.8,0.07320907480048254,0.003,261
1791,4,19,20000,1.8,0.09249166874373191,0.004,171
1791,5,19,20000,1.8,0.092492027494295,0.005,171
1791,6,19,20000,1.8,0.092492027494295,0.006,171
1791,7,19,20000,1.8,0.092492027494295,0.007,171
1791,8,19,20000,1.8,0.092492027494295,0.008,171
1791,9,19,20000,1.8,0.0925402824482578,0.009,167
1791,10,19,20000,1.8,0.10229624854097384,0.01,134
1792,1,19,20000,1.8,0.17292034969858844,0.001,172
1792,2,19,20000,1.8,0.17265660189765453,0.002,129
1792,3,19,20000,1.8,0.07316871727888678,0.003,286
1792,4,19,20000,1.8,0.09242577564298618,0.004,171
1792,5,19,20000,1.8,0.09242577564298618,0.005,171
1792,6,19,20000,1.8,0.09242577564298618,0.006,171
1792,7,19,20000,1.8,0.09242577564298618,0.007,171
1792,8,19,20000,1.8,0.09242577564298618,0.008,171
1792,9,19,20000,1.8,0.09256842538510959,0.009,170
1792,10,19,20000,1.8,0.10389310251146419,0.01,133
1793,1,19,20000,1.8,0.17639947374222714,0.001,186
1793,2,19,20000,1.8,0.17039659849844385,0.002,154
1793,3,19,20000,1.8,0.18489027263968283,0.003,109
1793,4,19,20000,1.8,0.1577494086145255,0.004,97
1793,5,19,20000,1.8,0.08454604558313013,0.005,250
1793,6,19,20000,1.8,0.09185683599161232,0.006,192
1793,7,19,20000,1.8,0.10847074151737242,0.007,143
1793,8,19,20000,1.8,0.11864755784492964,0.008,120
1793,9,19,20000,1.8,0.13020607355958097,0.009,97
1793,10,19,20000,1.8,0.13643916294150077,0.01,83
1794,1,19,20000,1.8,0.1859590903484597,0.001,149
1794,2,19,20000,1.8,0.17391944840771584,0.002,126
1794,3,19,20000,1.8,0.16620529216896623,0.003,106
1794,4,19,20000,1.8,0.16825126262206508,0.004,97
1794,5,19,20000,1.8,0.09257817061344124,0.005,288
1794,6,19,20000,1.8,0.09729589039293898,0.006,232
